,name,size,format,mode,category,sample
399,1400.jpg,"(224, 224)",JPEG,RGB,Bitter_Gourd,test
400,1001.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
401,1002.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
402,1003.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
403,1004.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
404,1005.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
405,1006.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
406,1007.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
407,1008.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
408,1009.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
409,1010.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
410,1011.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
411,1012.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
412,1013.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
413,1014.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
414,1015.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
415,1016.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
416,1017.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
417,1018.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
418,1019.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
419,1020.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
420,1021.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
421,1022.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
422,1023.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
423,1024.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
424,1025.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
425,1026.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
426,1027.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
427,1028.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
428,1029.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
429,1030.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
430,1031.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
431,1032.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
432,1033.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
433,1034.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
434,1035.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
435,1036.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
436,1037.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
437,1038.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
438,1039.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
439,1040.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
440,1041.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
441,1042.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
442,1043.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
443,1044.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
444,1045.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
445,1046.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
446,1047.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
447,1048.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
448,1049.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
449,1050.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
450,1051.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
451,1052.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
452,1053.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
453,1054.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
454,1055.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
455,1056.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
456,1057.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
457,1058.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
458,1059.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
459,1060.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
460,1061.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
461,1062.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
462,1063.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
463,1064.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
464,1065.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
465,1066.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
466,1067.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
467,1068.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
468,1069.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
469,1070.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
470,1071.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
471,1072.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
472,1073.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
473,1074.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
474,1075.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
475,1076.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
476,1077.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
477,1078.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
478,1079.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
479,1080.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
480,1081.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
481,1082.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
482,1083.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
483,1084.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
484,1085.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
485,1086.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
486,1087.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
487,1088.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
488,1089.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
489,1090.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
490,1091.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
491,1092.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
492,1093.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
493,1094.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
494,1095.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
495,1096.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
496,1097.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
497,1098.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
498,1099.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
499,1100.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
500,1101.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
501,1102.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
502,1103.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
503,1104.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
504,1105.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
505,1106.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
506,1107.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
507,1108.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
508,1109.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
509,1110.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
510,1111.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
511,1112.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
512,1113.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
513,1114.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
514,1115.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
515,1116.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
516,1117.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
517,1118.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
518,1119.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
519,1120.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
520,1121.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
521,1122.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
522,1123.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
523,1124.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
524,1125.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
525,1126.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
526,1127.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
527,1128.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
528,1129.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
529,1130.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
530,1131.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
531,1132.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
532,1133.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
533,1134.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
534,1135.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
535,1136.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
536,1137.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
537,1138.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
538,1139.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
539,1140.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
540,1141.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
541,1142.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
542,1143.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
543,1144.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
544,1145.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
545,1146.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
546,1147.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
547,1148.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
548,1149.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
549,1150.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
550,1151.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
551,1152.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
552,1153.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
553,1154.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
554,1155.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
555,1156.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
556,1157.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
557,1158.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
558,1159.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
559,1160.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
560,1161.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
561,1162.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
562,1163.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
563,1164.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
564,1165.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
565,1166.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
566,1167.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
567,1168.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
568,1169.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
569,1170.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
570,1171.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
571,1172.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
572,1173.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
573,1174.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
574,1175.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
575,1176.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
576,1177.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
577,1178.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
578,1179.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
579,1180.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
580,1181.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
581,1182.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
582,1183.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
583,1184.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
584,1185.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
585,1186.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
586,1187.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
587,1188.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
588,1189.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
589,1190.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
590,1191.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
591,1192.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
592,1193.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
593,1194.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
594,1195.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
595,1196.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
596,1197.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
597,1198.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
598,1199.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
599,1200.jpg,"(224, 224)",JPEG,RGB,Bottle_Gourd,test
600,0871.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
601,0886.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
602,0911.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
603,0915.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
604,0916.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
605,0925.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
606,0944.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
607,0949.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
608,1001.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
609,1002.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
610,1003.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
611,1004.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
612,1005.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
613,1006.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
614,1007.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
615,1008.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
616,1009.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
617,1010.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
618,1011.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
619,1012.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
620,1013.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
621,1014.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
622,1015.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
623,1016.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
624,1017.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
625,1018.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
626,1019.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
627,1020.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
628,1021.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
629,1022.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
630,1023.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
631,1024.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
632,1025.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
633,1026.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
634,1027.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
635,1028.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
636,1029.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
637,1030.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
638,1031.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
639,1032.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
640,1033.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
641,1034.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
642,1035.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
643,1036.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
644,1037.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
645,1038.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
646,1039.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
647,1040.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
648,1041.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
649,1042.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
650,1043.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
651,1044.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
652,1045.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
653,1046.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
654,1047.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
655,1048.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
656,1049.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
657,1050.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
658,1051.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
659,1052.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
660,1053.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
661,1054.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
662,1055.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
663,1056.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
664,1057.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
665,1058.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
666,1059.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
667,1060.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
668,1061.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
669,1062.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
670,1063.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
671,1064.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
672,1065.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
673,1066.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
674,1067.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
675,1068.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
676,1069.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
677,1070.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
678,1071.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
679,1072.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
680,1073.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
681,1074.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
682,1075.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
683,1076.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
684,1077.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
685,1078.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
686,1079.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
687,1080.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
688,1081.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
689,1082.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
690,1083.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
691,1084.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
692,1085.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
693,1086.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
694,1087.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
695,1088.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
696,1089.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
697,1090.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
698,1091.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
699,1092.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
700,1093.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
701,1094.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
702,1095.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
703,1096.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
704,1097.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
705,1098.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
706,1099.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
707,1100.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
708,1101.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
709,1102.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
710,1103.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
711,1104.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
712,1105.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
713,1106.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
714,1107.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
715,1108.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
716,1109.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
717,1110.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
718,1111.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
719,1112.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
720,1113.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
721,1114.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
722,1116.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
723,1117.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
724,1118.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
725,1119.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
726,1120.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
727,1121.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
728,1122.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
729,1123.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
730,1124.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
731,1125.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
732,1126.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
733,1127.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
734,1128.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
735,1129.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
736,1130.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
737,1131.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
738,1132.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
739,1133.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
740,1134.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
741,1136.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
742,1137.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
743,1138.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
744,1139.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
745,1140.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
746,1142.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
747,1143.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
748,1144.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
749,1145.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
750,1146.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
751,1147.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
752,1148.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
753,1149.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
754,1150.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
755,1151.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
756,1152.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
757,1153.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
758,1154.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
759,1155.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
760,1156.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
761,1157.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
762,1158.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
763,1159.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
764,1160.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
765,1161.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
766,1162.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
767,1164.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
768,1165.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
769,1166.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
770,1167.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
771,1168.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
772,1169.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
773,1170.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
774,1171.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
775,1172.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
776,1173.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
777,1174.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
778,1175.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
779,1176.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
780,1177.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
781,1178.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
782,1179.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
783,1180.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
784,1181.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
785,1182.jpg,"(224, 224)",JPEG,RGB,Brinjal,test
